t,power,slowness,back_azi
2020-01-01T01:30:50.035000Z,2257708.8160350556,0.36,294.0
2020-01-01T01:30:50.045000Z,3929143.339154954,0.36,294.0
2020-01-01T01:30:50.055000Z,4589317.903128474,0.36,291.0
2020-01-01T01:30:50.065000Z,4342591.61666776,0.36,291.0
2020-01-01T01:30:50.075000Z,4589325.660905918,0.36,291.0
2020-01-01T01:30:50.085000Z,4504783.01600428,0.36,291.0
2020-01-01T01:30:50.095000Z,4634054.876950563,0.36,291.0
2020-01-01T01:30:50.105000Z,4406608.812318947,0.36,291.0
2020-01-01T01:30:50.115000Z,5483538.884780539,0.36,291.0
2020-01-01T01:30:50.125000Z,5545433.735491598,0.08,147.0
2020-01-01T01:30:50.135000Z,6638812.050279046,0.08,150.0
2020-01-01T01:30:50.145000Z,6958341.022092809,0.08,153.0
2020-01-01T01:30:50.155000Z,6978972.834942094,0.08,153.0
2020-01-01T01:30:50.165000Z,6953567.740452396,0.08,150.0
2020-01-01T01:30:50.175000Z,7060240.517438586,0.36,294.0
2020-01-01T01:30:50.185000Z,6768982.912007177,0.36,294.0
2020-01-01T01:30:50.195000Z,6770271.681941561,0.36,294.0
2020-01-01T01:30:50.205000Z,6832106.987782651,0.32,294.0
2020-01-01T01:30:50.215000Z,6609186.718470635,0.08,162.0
2020-01-01T01:30:50.225000Z,6775316.92700728,0.08,165.0
2020-01-01T01:30:50.235000Z,6816602.379847864,0.08,156.0
2020-01-01T01:30:50.245000Z,7564021.686015503,0.08,150.0
2020-01-01T01:30:50.255000Z,7576193.066560524,0.08,144.0
2020-01-01T01:30:50.265000Z,7273177.454533447,0.08,138.0
2020-01-01T01:30:50.275000Z,6444248.020411495,0.12,141.0
2020-01-01T01:30:50.285000Z,6413291.595650549,0.12,138.0
2020-01-01T01:30:50.295000Z,6374790.430918951,0.08,135.0
2020-01-01T01:30:50.305000Z,6146646.954803317,0.08,135.0
2020-01-01T01:30:50.315000Z,2720154.5698882034,0.08,135.0
2020-01-01T01:30:50.325000Z,1646536.9845578424,0.08,135.0
2020-01-01T01:30:50.335000Z,1001224.3160648004,0.28,120.0
2020-01-01T01:30:50.345000Z,956309.1946716537,0.28,120.0
2020-01-01T01:30:50.355000Z,806482.5417881343,0.28,120.0
2020-01-01T01:30:50.365000Z,712321.2634163492,0.8,135.0
2020-01-01T01:30:50.375000Z,688520.2254699158,0.56,123.0
2020-01-01T01:30:50.385000Z,714560.760290576,0.56,123.0
2020-01-01T01:30:50.395000Z,577706.7806050383,0.56,123.0
2020-01-01T01:30:50.405000Z,607242.433430828,0.56,123.0
2020-01-01T01:30:50.415000Z,571998.5921208472,0.92,102.0
2020-01-01T01:30:50.425000Z,656718.0624865607,0.88,102.0
2020-01-01T01:30:50.435000Z,642712.821280763,0.24,237.0
2020-01-01T01:30:50.445000Z,604687.8294082889,0.2,228.0
2020-01-01T01:30:50.455000Z,579914.1875318013,0.24,231.0
2020-01-01T01:30:50.465000Z,543585.8256120333,0.2,225.0
2020-01-01T01:30:50.475000Z,490506.2607413921,0.92,126.0
2020-01-01T01:30:50.485000Z,581439.8214466596,0.76,207.0
2020-01-01T01:30:50.495000Z,656831.7249368513,0.12,72.0
2020-01-01T01:30:50.505000Z,727147.5440111156,0.12,69.0
2020-01-01T01:30:50.515000Z,714881.2581341049,0.12,66.0
2020-01-01T01:30:50.525000Z,778936.3955446357,0.12,69.0
2020-01-01T01:30:50.535000Z,735407.466332926,0.12,63.0
2020-01-01T01:30:50.545000Z,634006.9898508878,0.16,174.0
2020-01-01T01:30:50.555000Z,607729.0826278763,0.16,171.0
2020-01-01T01:30:50.565000Z,599462.711632653,0.44,30.0
2020-01-01T01:30:50.575000Z,755775.6500502623,0.8,42.0
2020-01-01T01:30:50.585000Z,620977.4285112807,1.0,129.0
2020-01-01T01:30:50.595000Z,667001.1101088935,0.16,201.0
2020-01-01T01:30:50.605000Z,1582041.431288862,0.2,141.0
2020-01-01T01:30:50.615000Z,3712081.3949367157,0.2,141.0
2020-01-01T01:30:50.625000Z,4090438.0744750714,0.2,141.0
2020-01-01T01:30:50.635000Z,4313343.774926745,0.2,144.0
2020-01-01T01:30:50.645000Z,4376159.365313356,0.2,144.0
2020-01-01T01:30:50.655000Z,4619497.733470028,0.24,144.0
2020-01-01T01:30:50.665000Z,4727610.295282206,0.24,144.0
2020-01-01T01:30:50.675000Z,4755139.64981903,0.24,141.0
2020-01-01T01:30:50.685000Z,4896818.613684706,0.2,144.0
2020-01-01T01:30:50.695000Z,5266662.134672084,0.2,144.0
2020-01-01T01:30:50.705000Z,5439122.276253955,0.24,141.0
2020-01-01T01:30:50.715000Z,5435986.786766359,0.24,141.0
2020-01-01T01:30:50.725000Z,4541346.347444502,0.24,141.0
2020-01-01T01:30:50.735000Z,4017956.9382472527,0.24,141.0
2020-01-01T01:30:50.745000Z,3585910.107926929,0.24,144.0
2020-01-01T01:30:50.755000Z,3436037.7740355623,0.24,144.0
2020-01-01T01:30:50.765000Z,3739252.73980634,0.2,147.0
2020-01-01T01:30:50.775000Z,13911793.355163312,0.28,222.0
2020-01-01T01:30:50.785000Z,22316541.246387742,0.28,219.0
2020-01-01T01:30:50.795000Z,24467019.328276478,0.28,222.0
