t,power,slowness,back_azi
2020-01-01T01:30:46.485000Z,4732143.694223791,0.16,237.0
2020-01-01T01:30:46.495000Z,4094385.2493858947,0.16,240.0
2020-01-01T01:30:46.505000Z,1452688.4143256864,0.16,258.0
2020-01-01T01:30:46.515000Z,1070757.6996451158,0.4,210.0
2020-01-01T01:30:46.525000Z,1047586.5250543085,0.4,210.0
2020-01-01T01:30:46.535000Z,887887.0106820541,0.4,210.0
2020-01-01T01:30:46.545000Z,788361.4519447697,0.4,189.0
2020-01-01T01:30:46.555000Z,898103.9679569544,0.4,210.0
2020-01-01T01:30:46.565000Z,962592.829977985,0.36,204.0
2020-01-01T01:30:46.575000Z,906254.4697125085,0.36,204.0
2020-01-01T01:30:46.585000Z,822190.3568949982,0.44,156.0
2020-01-01T01:30:46.595000Z,898087.0326892675,0.44,156.0
2020-01-01T01:30:46.605000Z,904032.7856747435,0.44,156.0
2020-01-01T01:30:46.615000Z,990860.9991577532,0.44,156.0
2020-01-01T01:30:46.625000Z,908017.2185823268,0.44,156.0
2020-01-01T01:30:46.635000Z,815819.2211147837,0.44,159.0
2020-01-01T01:30:46.645000Z,862204.6906933013,1.0,249.0
2020-01-01T01:30:46.655000Z,751990.0847632107,0.8,243.0
2020-01-01T01:30:46.665000Z,830375.162345974,0.8,243.0
2020-01-01T01:30:46.675000Z,692170.9368008982,0.8,243.0
2020-01-01T01:30:46.685000Z,564079.4904026743,0.24,222.0
2020-01-01T01:30:46.695000Z,724932.1232434809,0.32,33.0
2020-01-01T01:30:46.705000Z,709212.5824441077,0.28,36.0
2020-01-01T01:30:46.715000Z,702363.2316561465,0.4,117.0
2020-01-01T01:30:46.725000Z,838696.2541837358,1.0,183.0
2020-01-01T01:30:46.735000Z,1154388.0744254407,1.0,183.0
2020-01-01T01:30:46.745000Z,1076639.4782046007,1.0,183.0
2020-01-01T01:30:46.755000Z,1489226.7484940249,0.12,84.0
2020-01-01T01:30:46.765000Z,1891166.2376068793,0.12,84.0
2020-01-01T01:30:46.775000Z,1932298.280504279,0.2,87.0
2020-01-01T01:30:46.785000Z,2292680.010322978,0.2,90.0
2020-01-01T01:30:46.795000Z,2829799.9826689465,0.2,96.0
2020-01-01T01:30:46.805000Z,2968946.747625935,0.2,96.0
2020-01-01T01:30:46.815000Z,2880250.617396015,0.2,102.0
2020-01-01T01:30:46.825000Z,3148437.344493909,0.16,102.0
2020-01-01T01:30:46.835000Z,3726323.846013898,0.2,102.0
2020-01-01T01:30:46.845000Z,3734377.179886687,0.16,99.0
2020-01-01T01:30:46.855000Z,3598971.7350741485,0.16,99.0
2020-01-01T01:30:46.865000Z,3732875.263346964,0.2,99.0
2020-01-01T01:30:46.875000Z,4046067.1358045787,0.2,99.0
2020-01-01T01:30:46.885000Z,3600667.0758010917,0.2,99.0
2020-01-01T01:30:46.895000Z,3562643.0380984945,0.2,99.0
2020-01-01T01:30:46.905000Z,3646054.413773908,0.24,99.0
2020-01-01T01:30:46.915000Z,3278358.637711035,0.24,99.0
2020-01-01T01:30:46.925000Z,2705641.026661975,0.24,99.0
2020-01-01T01:30:46.935000Z,2573570.441310437,0.36,150.0
2020-01-01T01:30:46.945000Z,2989943.7735488038,0.36,150.0
2020-01-01T01:30:46.955000Z,3200833.455612642,0.36,150.0
2020-01-01T01:30:46.965000Z,3377234.1347200256,0.36,150.0
2020-01-01T01:30:46.975000Z,3598627.7814684175,0.36,150.0
2020-01-01T01:30:46.985000Z,3767637.035457029,0.36,150.0
2020-01-01T01:30:46.995000Z,3475004.647469473,0.36,147.0
2020-01-01T01:30:47.005000Z,3750824.9162773862,0.36,147.0
2020-01-01T01:30:47.015000Z,3486471.4146210616,0.36,147.0
2020-01-01T01:30:47.025000Z,2848057.730184228,0.4,144.0
2020-01-01T01:30:47.035000Z,2751236.5358117986,0.4,147.0
2020-01-01T01:30:47.045000Z,2835742.7019817685,0.4,147.0
2020-01-01T01:30:47.055000Z,3192657.0486114686,0.4,147.0
2020-01-01T01:30:47.065000Z,3385007.7660843185,0.4,147.0
2020-01-01T01:30:47.075000Z,3502759.7518793326,0.36,150.0
2020-01-01T01:30:47.085000Z,4037038.320363456,0.36,150.0
2020-01-01T01:30:47.095000Z,3963725.5313026235,0.36,150.0
2020-01-01T01:30:47.105000Z,3867838.084546344,0.36,150.0
2020-01-01T01:30:47.115000Z,3478839.6005368386,0.36,147.0
2020-01-01T01:30:47.125000Z,2327188.3931151736,0.32,147.0
2020-01-01T01:30:47.135000Z,1567656.4381834338,0.32,147.0
2020-01-01T01:30:47.145000Z,1100249.5126016892,0.32,150.0
2020-01-01T01:30:47.155000Z,1074000.000870217,0.04,330.0
2020-01-01T01:30:47.165000Z,1059003.847470149,0.04,315.0
2020-01-01T01:30:47.175000Z,1091979.858150393,0.04,309.0
2020-01-01T01:30:47.185000Z,953879.6581089635,0.24,207.0
2020-01-01T01:30:47.195000Z,1207975.6820306203,0.24,210.0
2020-01-01T01:30:47.205000Z,879745.7141361438,0.24,207.0
2020-01-01T01:30:47.215000Z,837734.4722495968,0.24,207.0
2020-01-01T01:30:47.225000Z,844546.7847420964,0.24,144.0
2020-01-01T01:30:47.235000Z,740374.6357507387,0.2,129.0
2020-01-01T01:30:47.245000Z,625115.0995080901,0.16,153.0
2020-01-01T01:30:47.255000Z,740542.0621655193,0.16,156.0
2020-01-01T01:30:47.265000Z,739356.9463790413,0.12,150.0
2020-01-01T01:30:47.275000Z,710292.0073818716,0.12,150.0
2020-01-01T01:30:47.285000Z,534435.9109777564,0.84,243.0
2020-01-01T01:30:47.295000Z,572448.4714188355,0.84,243.0
2020-01-01T01:30:47.305000Z,738555.1199670413,0.84,243.0
2020-01-01T01:30:47.315000Z,723794.3017712329,0.24,207.0
2020-01-01T01:30:47.325000Z,751351.0610514868,0.28,225.0
2020-01-01T01:30:47.335000Z,691905.3003061333,0.28,222.0
2020-01-01T01:30:47.345000Z,691410.9251393101,0.64,348.0
2020-01-01T01:30:47.355000Z,635796.6744263839,0.64,348.0
2020-01-01T01:30:47.365000Z,746040.91274189,0.2,207.0
2020-01-01T01:30:47.375000Z,735568.8936116222,0.24,27.0
2020-01-01T01:30:47.385000Z,819725.7578551086,0.64,351.0
2020-01-01T01:30:47.395000Z,875041.9013575488,0.64,351.0
2020-01-01T01:30:47.405000Z,969283.0351332732,0.64,351.0
2020-01-01T01:30:47.415000Z,953083.0990263042,0.64,348.0
2020-01-01T01:30:47.425000Z,785233.1083232249,0.64,348.0
2020-01-01T01:30:47.435000Z,724734.9032041244,0.32,258.0
2020-01-01T01:30:47.445000Z,685462.6831090098,0.64,351.0
2020-01-01T01:30:47.455000Z,766001.8718472848,0.16,207.0
2020-01-01T01:30:47.465000Z,705158.7675890828,0.16,204.0
2020-01-01T01:30:47.475000Z,814286.2765317521,0.04,228.0
2020-01-01T01:30:47.485000Z,1055417.9182830998,0.32,78.0
2020-01-01T01:30:47.495000Z,1141504.355760002,0.36,84.0
2020-01-01T01:30:47.505000Z,1579302.9919373072,0.32,78.0
2020-01-01T01:30:47.515000Z,1800716.4187906561,0.32,75.0
2020-01-01T01:30:47.525000Z,1678947.5306512075,0.32,75.0
2020-01-01T01:30:47.535000Z,1849689.5756520862,0.32,72.0
2020-01-01T01:30:47.545000Z,1759064.1104797467,0.28,72.0
2020-01-01T01:30:47.555000Z,1981279.9089005203,0.28,72.0
2020-01-01T01:30:47.565000Z,2064841.9172793126,0.28,72.0
2020-01-01T01:30:47.575000Z,2076047.1589111267,0.28,72.0
2020-01-01T01:30:47.585000Z,2208687.7742308974,0.28,69.0
2020-01-01T01:30:47.595000Z,2562294.9032822177,0.28,69.0
2020-01-01T01:30:47.605000Z,2324335.372138855,0.32,78.0
2020-01-01T01:30:47.615000Z,2260149.4160673223,0.32,75.0
2020-01-01T01:30:47.625000Z,2329227.00839454,0.32,75.0
2020-01-01T01:30:47.635000Z,2265777.7740629753,0.36,78.0
2020-01-01T01:30:47.645000Z,2338160.2140493067,0.36,81.0
2020-01-01T01:30:47.655000Z,2390722.1247148104,0.28,69.0
2020-01-01T01:30:47.665000Z,2046919.178493801,0.28,69.0
2020-01-01T01:30:47.675000Z,1681402.0471318483,0.36,54.0
2020-01-01T01:30:47.685000Z,1486378.2170282428,0.36,54.0
2020-01-01T01:30:47.695000Z,1344585.5017018307,0.36,54.0
2020-01-01T01:30:47.705000Z,1092998.0285278177,0.08,351.0
2020-01-01T01:30:47.715000Z,949248.9810461644,0.44,147.0
2020-01-01T01:30:47.725000Z,941839.2558293351,0.44,147.0
2020-01-01T01:30:47.735000Z,1120650.5682648092,0.08,96.0
2020-01-01T01:30:47.745000Z,1247164.57027051,0.08,96.0
2020-01-01T01:30:47.755000Z,1376087.2230437342,0.08,93.0
2020-01-01T01:30:47.765000Z,1461520.990589391,0.08,90.0
2020-01-01T01:30:47.775000Z,1150522.4191509814,0.08,84.0
2020-01-01T01:30:47.785000Z,2033095.375073933,0.12,105.0
2020-01-01T01:30:47.795000Z,2772315.2811630294,0.12,105.0
2020-01-01T01:30:47.805000Z,2732733.39642657,0.12,105.0
2020-01-01T01:30:47.815000Z,3048808.1706572827,0.12,105.0
2020-01-01T01:30:47.825000Z,3022027.7292169393,0.12,105.0
2020-01-01T01:30:47.835000Z,3189252.543648394,0.12,105.0
2020-01-01T01:30:47.845000Z,3445159.699821163,0.12,105.0
2020-01-01T01:30:47.855000Z,3919341.9677159158,0.12,102.0
2020-01-01T01:30:47.865000Z,3491587.1039436017,0.12,108.0
2020-01-01T01:30:47.875000Z,3328241.1517081414,0.12,105.0
2020-01-01T01:30:47.885000Z,3401336.2777166516,0.12,105.0
2020-01-01T01:30:47.895000Z,3837612.214081376,0.12,102.0
2020-01-01T01:30:47.905000Z,4100842.144306797,0.12,102.0
2020-01-01T01:30:47.915000Z,3917582.2864795714,0.12,99.0
2020-01-01T01:30:47.925000Z,3719677.9130438385,0.12,102.0
2020-01-01T01:30:47.935000Z,3313934.9012588514,0.12,102.0
2020-01-01T01:30:47.945000Z,3223738.532216068,0.12,102.0
2020-01-01T01:30:47.955000Z,3344452.846321951,0.12,105.0
2020-01-01T01:30:47.965000Z,3269246.8390425877,0.12,105.0
2020-01-01T01:30:47.975000Z,3479126.777597882,0.12,108.0
2020-01-01T01:30:47.985000Z,1970646.1097752613,0.08,177.0
2020-01-01T01:30:47.995000Z,1279942.870126327,0.32,138.0
2020-01-01T01:30:48.005000Z,1224787.0357418507,0.32,141.0
2020-01-01T01:30:48.015000Z,1106310.8024164196,0.28,138.0
2020-01-01T01:30:48.025000Z,1123537.610537718,0.28,138.0
2020-01-01T01:30:48.035000Z,1203321.8819466366,0.28,135.0
2020-01-01T01:30:48.045000Z,1201925.947573192,0.28,135.0
2020-01-01T01:30:48.055000Z,1040075.4683407225,0.28,135.0
2020-01-01T01:30:48.065000Z,793830.2073636239,0.4,258.0
2020-01-01T01:30:48.075000Z,754605.7077524861,0.24,177.0
2020-01-01T01:30:48.085000Z,900853.4755266581,0.44,108.0
2020-01-01T01:30:48.095000Z,855163.2757585647,0.44,108.0
2020-01-01T01:30:48.105000Z,887492.7739376348,0.4,63.0
2020-01-01T01:30:48.115000Z,931576.2642194895,0.4,63.0
2020-01-01T01:30:48.125000Z,950729.8481695168,0.4,63.0
2020-01-01T01:30:48.135000Z,901216.1559653106,0.28,180.0
2020-01-01T01:30:48.145000Z,1068228.7469541274,0.28,180.0
2020-01-01T01:30:48.155000Z,1089157.3960693306,0.2,300.0
2020-01-01T01:30:48.165000Z,1791904.9293762187,0.2,297.0
2020-01-01T01:30:48.175000Z,1851783.5490211355,0.2,297.0
2020-01-01T01:30:48.185000Z,1920523.5805670817,0.2,300.0
2020-01-01T01:30:48.195000Z,1963390.4309898145,0.2,297.0
2020-01-01T01:30:48.205000Z,2025237.9324387088,0.2,297.0
2020-01-01T01:30:48.215000Z,2080766.4926473852,0.2,300.0
2020-01-01T01:30:48.225000Z,3368375.1562494435,0.32,177.0
2020-01-01T01:30:48.235000Z,4048626.274280102,0.32,174.0
2020-01-01T01:30:48.245000Z,5194542.4154876275,0.32,177.0
2020-01-01T01:30:48.255000Z,5373101.880392722,0.32,177.0
2020-01-01T01:30:48.265000Z,5478931.976156317,0.36,174.0
2020-01-01T01:30:48.275000Z,5682054.680443917,0.36,174.0
2020-01-01T01:30:48.285000Z,6180011.441983037,0.32,177.0
2020-01-01T01:30:48.295000Z,5563172.879815617,0.32,177.0
2020-01-01T01:30:48.305000Z,5469870.695045939,0.32,177.0
2020-01-01T01:30:48.315000Z,5045400.6875346685,0.32,177.0
2020-01-01T01:30:48.325000Z,4859447.104794305,0.32,177.0
2020-01-01T01:30:48.335000Z,4553020.959015276,0.32,177.0
2020-01-01T01:30:48.345000Z,4435085.997375706,0.32,174.0
2020-01-01T01:30:48.355000Z,4714691.770119685,0.32,174.0
2020-01-01T01:30:48.365000Z,4535126.817284125,0.32,174.0
2020-01-01T01:30:48.375000Z,4461912.226732534,0.32,174.0
2020-01-01T01:30:48.385000Z,4336720.317061911,0.32,174.0
2020-01-01T01:30:48.395000Z,4117740.864709738,0.32,174.0
2020-01-01T01:30:48.405000Z,3089002.860988074,0.28,171.0
2020-01-01T01:30:48.415000Z,2263872.583002546,0.28,249.0
2020-01-01T01:30:48.425000Z,2208258.7420787746,0.28,246.0
2020-01-01T01:30:48.435000Z,1777500.672208745,0.28,243.0
2020-01-01T01:30:48.445000Z,1414193.5913462262,0.24,234.0
2020-01-01T01:30:48.455000Z,1103128.3239738254,0.2,246.0
2020-01-01T01:30:48.465000Z,846811.6529234882,0.16,204.0
2020-01-01T01:30:48.475000Z,805637.4099562957,0.28,324.0
2020-01-01T01:30:48.485000Z,824853.4665830691,0.16,249.0
2020-01-01T01:30:48.495000Z,839143.9341068679,0.16,156.0
2020-01-01T01:30:48.505000Z,838467.461690905,0.16,156.0
2020-01-01T01:30:48.515000Z,947166.3596641802,0.2,312.0
2020-01-01T01:30:48.525000Z,882824.453368085,0.2,318.0
2020-01-01T01:30:48.535000Z,848446.5757210267,0.16,156.0
2020-01-01T01:30:48.545000Z,1002260.2920700192,0.12,138.0
2020-01-01T01:30:48.555000Z,945585.2841237976,0.12,135.0
2020-01-01T01:30:48.565000Z,847097.4156189527,0.12,9.0
2020-01-01T01:30:48.575000Z,728904.582930716,0.12,9.0
2020-01-01T01:30:48.585000Z,870494.2148197201,0.12,135.0
2020-01-01T01:30:48.595000Z,842734.1420169341,0.12,129.0
2020-01-01T01:30:48.605000Z,864044.5013969305,0.12,6.0
2020-01-01T01:30:48.615000Z,833747.5086485003,0.28,348.0
2020-01-01T01:30:48.625000Z,831078.4543632902,0.2,309.0
2020-01-01T01:30:48.635000Z,859328.2840024419,0.2,309.0
2020-01-01T01:30:48.645000Z,872624.0272424255,0.2,309.0
2020-01-01T01:30:48.655000Z,845812.2244594494,0.2,309.0
2020-01-01T01:30:48.665000Z,930263.8313983518,0.44,291.0
2020-01-01T01:30:48.675000Z,846109.9928948496,0.88,33.0
2020-01-01T01:30:48.685000Z,737697.2963614488,0.36,57.0
2020-01-01T01:30:48.695000Z,772098.6669551556,0.36,57.0
2020-01-01T01:30:48.705000Z,706232.346778664,0.36,57.0
2020-01-01T01:30:48.715000Z,754125.9672771813,0.36,57.0
2020-01-01T01:30:48.725000Z,756072.6917429706,0.24,234.0
2020-01-01T01:30:48.735000Z,870676.0916621701,0.24,234.0
2020-01-01T01:30:48.745000Z,929442.1151731721,0.24,21.0
2020-01-01T01:30:48.755000Z,976168.6762016376,0.2,24.0
2020-01-01T01:30:48.765000Z,922088.1933591646,0.2,24.0
2020-01-01T01:30:48.775000Z,890439.5338837996,0.52,288.0
2020-01-01T01:30:48.785000Z,830276.9644831955,0.2,27.0
2020-01-01T01:30:48.795000Z,758985.4353991419,0.52,288.0
2020-01-01T01:30:48.805000Z,746235.0782902099,0.16,24.0
2020-01-01T01:30:48.815000Z,623432.583330879,0.32,39.0
2020-01-01T01:30:48.825000Z,726239.2231273405,0.32,39.0
2020-01-01T01:30:48.835000Z,767792.7221553671,0.28,36.0
2020-01-01T01:30:48.845000Z,791554.8787272379,0.24,33.0
2020-01-01T01:30:48.855000Z,818892.1316898174,0.4,63.0
2020-01-01T01:30:48.865000Z,765029.2552126934,0.4,63.0
2020-01-01T01:30:48.875000Z,727939.0926226779,0.44,60.0
2020-01-01T01:30:48.885000Z,570914.1959225337,0.32,285.0
2020-01-01T01:30:48.895000Z,700959.0024166923,0.28,285.0
2020-01-01T01:30:48.905000Z,884759.4019382045,0.28,285.0
2020-01-01T01:30:48.915000Z,717884.8993813675,0.28,285.0
2020-01-01T01:30:48.925000Z,799788.9473814128,0.92,132.0
2020-01-01T01:30:48.935000Z,875554.3066091028,0.32,288.0
2020-01-01T01:30:48.945000Z,1131056.2693630806,0.36,294.0
2020-01-01T01:30:48.955000Z,2194130.4809380947,0.36,294.0
2020-01-01T01:30:48.965000Z,2932047.234388692,0.36,294.0
2020-01-01T01:30:48.975000Z,3364209.5870102337,0.36,294.0
2020-01-01T01:30:48.985000Z,3427223.012270881,0.36,294.0
2020-01-01T01:30:48.995000Z,3489745.2289082874,0.36,291.0
2020-01-01T01:30:49.005000Z,3502367.4981942642,0.36,291.0
2020-01-01T01:30:49.015000Z,3317575.9002033486,0.4,294.0
2020-01-01T01:30:49.025000Z,3160537.3357478846,0.36,291.0
2020-01-01T01:30:49.035000Z,2978086.092999248,0.36,291.0
2020-01-01T01:30:49.045000Z,3381712.504350292,0.36,291.0
2020-01-01T01:30:49.055000Z,5859998.701069271,0.16,255.0
2020-01-01T01:30:49.065000Z,7404215.244943095,0.16,255.0
2020-01-01T01:30:49.075000Z,7575114.64789009,0.16,255.0
2020-01-01T01:30:49.085000Z,8016236.070183127,0.16,255.0
2020-01-01T01:30:49.095000Z,7765779.429065895,0.16,255.0
2020-01-01T01:30:49.105000Z,7928072.741832365,0.16,255.0
2020-01-01T01:30:49.115000Z,8231569.137734349,0.16,255.0
2020-01-01T01:30:49.125000Z,8447732.684727656,0.16,255.0
2020-01-01T01:30:49.135000Z,8690667.068531627,0.16,255.0
2020-01-01T01:30:49.145000Z,9008846.764836868,0.16,255.0
2020-01-01T01:30:49.155000Z,9039018.981422622,0.16,255.0
2020-01-01T01:30:49.165000Z,9064350.838548293,0.16,255.0
2020-01-01T01:30:49.175000Z,8700017.932927199,0.16,252.0
2020-01-01T01:30:49.185000Z,8459595.554718133,0.16,252.0
2020-01-01T01:30:49.195000Z,8327853.8965325365,0.16,252.0
2020-01-01T01:30:49.205000Z,7895665.620125648,0.16,252.0
2020-01-01T01:30:49.215000Z,7368818.665195955,0.16,255.0
2020-01-01T01:30:49.225000Z,6443652.787768554,0.16,255.0
2020-01-01T01:30:49.235000Z,6496455.9932920905,0.12,255.0
2020-01-01T01:30:49.245000Z,6220676.532797899,0.12,255.0
2020-01-01T01:30:49.255000Z,2744693.3645231924,0.2,300.0
2020-01-01T01:30:49.265000Z,2106748.816385182,0.2,300.0
2020-01-01T01:30:49.275000Z,2259515.1248744805,0.2,297.0
2020-01-01T01:30:49.285000Z,2415789.0814562393,0.2,297.0
2020-01-01T01:30:49.295000Z,2222144.8934456487,0.2,297.0
2020-01-01T01:30:49.305000Z,25374922.816418227,0.2,249.0
2020-01-01T01:30:49.315000Z,153446851.49142253,0.24,252.0
2020-01-01T01:30:49.325000Z,258906706.5228312,0.24,249.0
2020-01-01T01:30:49.335000Z,298890721.82904893,0.24,249.0
2020-01-01T01:30:49.345000Z,307115660.0101496,0.24,249.0
2020-01-01T01:30:49.355000Z,310524608.5487475,0.24,249.0
2020-01-01T01:30:49.365000Z,310517190.8796784,0.24,249.0
2020-01-01T01:30:49.375000Z,310852217.4511932,0.24,249.0
2020-01-01T01:30:49.385000Z,311096779.7737085,0.24,249.0
2020-01-01T01:30:49.395000Z,312625192.31535274,0.24,249.0
2020-01-01T01:30:49.405000Z,312959738.8560705,0.24,249.0
2020-01-01T01:30:49.415000Z,314783848.699984,0.24,249.0
2020-01-01T01:30:49.425000Z,314441555.16215867,0.24,249.0
2020-01-01T01:30:49.435000Z,310555117.90306574,0.24,249.0
2020-01-01T01:30:49.445000Z,305382198.08888686,0.24,249.0
2020-01-01T01:30:49.455000Z,305971273.2865309,0.24,249.0
2020-01-01T01:30:49.465000Z,307087610.7651308,0.24,249.0
2020-01-01T01:30:49.475000Z,306316415.23074883,0.24,249.0
2020-01-01T01:30:49.485000Z,306540050.13074195,0.24,249.0
2020-01-01T01:30:49.495000Z,304746701.5081821,0.24,249.0
2020-01-01T01:30:49.505000Z,230375648.83265087,0.24,252.0
2020-01-01T01:30:49.515000Z,64277967.05585943,0.24,252.0
2020-01-01T01:30:49.525000Z,22703863.07342513,0.24,252.0
2020-01-01T01:30:49.535000Z,10860423.186016643,0.24,255.0
2020-01-01T01:30:49.545000Z,4553929.979035935,0.24,258.0
2020-01-01T01:30:49.555000Z,2678074.936127065,0.24,261.0
2020-01-01T01:30:49.565000Z,2117138.251335766,0.24,258.0
2020-01-01T01:30:49.575000Z,1191170.0003724971,0.76,117.0
2020-01-01T01:30:49.585000Z,1216065.1185021966,0.76,117.0
2020-01-01T01:30:49.595000Z,888789.0770367559,0.24,54.0
2020-01-01T01:30:49.605000Z,885143.2743529225,0.56,186.0
2020-01-01T01:30:49.615000Z,904967.9689670369,0.24,141.0
2020-01-01T01:30:49.625000Z,861159.7489168351,0.24,141.0
2020-01-01T01:30:49.635000Z,818395.0494561472,0.08,258.0
2020-01-01T01:30:49.645000Z,955991.0672366616,0.08,258.0
2020-01-01T01:30:49.655000Z,968017.1441876497,0.24,144.0
2020-01-01T01:30:49.665000Z,1553769.2305811099,0.24,150.0
2020-01-01T01:30:49.675000Z,2052756.5268686207,0.32,156.0
2020-01-01T01:30:49.685000Z,2481188.201768826,0.32,156.0
2020-01-01T01:30:49.695000Z,2641716.890643932,0.32,156.0
2020-01-01T01:30:49.705000Z,2668328.1047920673,0.32,156.0
2020-01-01T01:30:49.715000Z,2427308.73689782,0.32,156.0
2020-01-01T01:30:49.725000Z,2599266.5615992066,0.32,156.0
2020-01-01T01:30:49.735000Z,2612847.1367306644,0.32,156.0
2020-01-01T01:30:49.745000Z,2716581.191292078,0.32,156.0
2020-01-01T01:30:49.755000Z,2267120.379412508,0.32,156.0
2020-01-01T01:30:49.765000Z,2167409.582812216,0.32,156.0
2020-01-01T01:30:49.775000Z,2217447.2939404044,0.32,156.0
2020-01-01T01:30:49.785000Z,2219173.884328592,0.32,156.0
2020-01-01T01:30:49.795000Z,2221487.4334218614,0.32,156.0
2020-01-01T01:30:49.805000Z,2481394.2067518476,0.32,156.0
2020-01-01T01:30:49.815000Z,2778046.4430487505,0.32,159.0
2020-01-01T01:30:49.825000Z,3105780.5580607248,0.32,159.0
2020-01-01T01:30:49.835000Z,3114892.324257147,0.32,159.0
2020-01-01T01:30:49.845000Z,3013593.213462922,0.32,159.0
2020-01-01T01:30:49.855000Z,2501636.3735113917,0.32,159.0
2020-01-01T01:30:49.865000Z,1481377.951915075,0.32,159.0
2020-01-01T01:30:49.875000Z,1139084.4461145834,0.36,165.0
2020-01-01T01:30:49.885000Z,1193897.3847178707,0.32,159.0
2020-01-01T01:30:49.895000Z,1279944.722441383,0.32,159.0
2020-01-01T01:30:49.905000Z,1319198.1929457881,0.32,162.0
2020-01-01T01:30:49.915000Z,1253385.435240613,0.32,159.0
2020-01-01T01:30:49.925000Z,1070012.1093935047,0.32,159.0
2020-01-01T01:30:49.935000Z,1072795.275965673,0.32,159.0
2020-01-01T01:30:49.945000Z,1029519.3219822259,0.28,159.0
2020-01-01T01:30:49.955000Z,1068047.194901436,0.28,162.0
2020-01-01T01:30:49.965000Z,1172435.5247991297,0.28,162.0
2020-01-01T01:30:49.975000Z,1158861.1408367995,0.32,159.0
2020-01-01T01:30:49.985000Z,1206566.6527561417,0.32,162.0
2020-01-01T01:30:49.995000Z,1143816.504163968,0.32,162.0
2020-01-01T01:30:50.005000Z,749599.816645027,0.28,162.0
2020-01-01T01:30:50.015000Z,734274.2668046607,1.0,279.0
2020-01-01T01:30:50.025000Z,749337.5669708368,0.32,276.0
2020-01-01T01:30:50.035000Z,808334.6070438967,0.28,276.0
2020-01-01T01:30:50.045000Z,1109809.7278962575,0.28,282.0
2020-01-01T01:30:50.055000Z,1059211.6726270448,0.28,309.0
2020-01-01T01:30:50.065000Z,1170790.8501213288,0.24,279.0
